Date,DayOfWeek,Month,Weekend,Holiday,Emergency_Room_Cases,Scheduled_Surgeries,Trauma_Alert_Level,Blood_Type,New_Donations,Units_Used,Starting_Inventory,Ending_Inventory,Days_Supply,Shortage_Flag,Units_Used_tomorrow
2021-09-01,2,9,0,0,40.0,38.0,0,O-,3.0,25.0,0.0,0.0,0.0,1,13.0
2021-09-02,3,9,0,0,22.0,21.0,0,A+,4.0,11.0,0.0,0.0,0.0,1,22.0
2021-09-02,3,9,0,0,22.0,21.0,0,A-,8.0,18.0,0.0,0.0,0.0,1,21.0
2021-09-02,3,9,0,0,22.0,21.0,0,AB+,7.0,19.0,0.0,0.0,0.0,1,19.0
2021-09-02,3,9,0,0,22.0,21.0,0,AB-,6.0,12.0,0.0,0.0,0.0,1,20.0
2021-09-02,3,9,0,0,22.0,21.0,0,B+,0.0,11.0,0.0,0.0,0.0,1,23.0
2021-09-02,3,9,0,0,22.0,21.0,0,B-,3.0,11.0,0.0,0.0,0.0,1,15.0
2021-09-02,3,9,0,0,22.0,21.0,0,O+,3.0,21.0,0.0,0.0,0.0,1,24.0
2021-09-02,3,9,0,0,22.0,21.0,0,O-,3.0,13.0,0.0,0.0,0.0,1,23.0
2021-09-03,4,9,0,0,,34.0,2,A+,3.0,22.0,0.0,0.0,0.0,1,16.0
2021-09-03,4,9,0,0,27.0,34.0,2,A-,6.0,21.0,0.0,0.0,0.0,1,15.0
2021-09-03,4,9,0,0,27.0,34.0,2,AB+,4.0,19.0,0.0,0.0,0.0,1,10.0
2021-09-03,4,9,0,0,27.0,34.0,2,AB-,4.0,,0.0,0.0,0.0,1,36.0
2021-09-03,4,9,0,0,27.0,34.0,2,B+,7.0,23.0,0.0,0.0,0.0,1,15.0
2021-09-03,4,9,0,0,27.0,34.0,2,B-,8.0,15.0,0.0,0.0,0.0,1,13.0
2021-09-03,4,9,0,0,27.0,34.0,2,O+,5.0,24.0,0.0,0.0,0.0,1,12.0
2021-09-03,4,9,0,0,27.0,34.0,2,O-,3.0,23.0,0.0,0.0,0.0,1,18.0
2021-09-04,5,9,1,0,58.0,4.0,1,A+,4.0,16.0,0.0,0.0,0.0,1,15.0
2021-09-04,5,9,1,0,58.0,4.0,1,A-,7.0,15.0,0.0,0.0,0.0,1,18.0
2021-09-04,5,9,1,0,58.0,4.0,1,AB+,3.0,10.0,0.0,0.0,0.0,1,15.0
2021-09-04,5,9,1,0,58.0,4.0,1,AB-,3.0,36.0,0.0,0.0,0.0,1,14.0
2021-09-04,5,9,1,0,58.0,4.0,1,B+,4.0,15.0,0.0,0.0,0.0,1,21.0
2021-09-04,5,9,1,0,58.0,4.0,1,B-,1.0,13.0,0.0,0.0,0.0,1,14.0
2021-09-04,5,9,1,0,58.0,4.0,1,O+,2.0,12.0,0.0,,0.0,1,15.0
2021-09-04,5,9,1,0,58.0,4.0,1,O-,3.0,18.0,0.0,0.0,0.0,1,18.0
2021-09-05,6,9,1,0,64.0,4.0,1,A+,10.0,15.0,0.0,0.0,0.0,1,17.0
2021-09-05,6,9,1,0,64.0,4.0,1,A-,6.0,18.0,0.0,0.0,0.0,1,16.0
2021-09-05,6,9,1,0,64.0,4.0,1,AB+,3.0,15.0,0.0,0.0,0.0,1,16.0
2021-09-05,6,9,1,0,64.0,4.0,1,AB-,4.0,14.0,0.0,0.0,0.0,1,14.0
2021-09-05,6,9,1,0,64.0,4.0,1,B+,1.0,21.0,0.0,0.0,0.0,1,13.0
2021-09-05,6,9,1,0,64.0,4.0,1,B-,8.0,14.0,0.0,0.0,0.0,1,20.0
2021-09-05,6,9,1,0,64.0,4.0,1,O+,0.0,15.0,0.0,0.0,0.0,1,18.0
2021-09-05,6,9,1,0,64.0,4.0,1,O-,2.0,18.0,0.0,0.0,0.0,1,11.0
2021-09-06,0,9,0,0,23.0,23.0,1,A+,6.0,17.0,0.0,0.0,0.0,1,17.0
2021-09-06,0,9,0,0,23.0,23.0,1,A-,5.0,16.0,0.0,0.0,0.0,1,13.0
2021-09-06,0,9,0,0,23.0,,1,AB+,3.0,,0.0,0.0,0.0,1,14.0
2021-09-06,0,9,0,0,23.0,23.0,1,AB-,2.0,14.0,0.0,0.0,0.0,1,12.0
2021-09-06,0,9,0,0,23.0,23.0,1,B+,1.0,13.0,0.0,0.0,0.0,1,16.0
2021-09-06,0,9,0,0,23.0,23.0,1,B-,3.0,20.0,0.0,0.0,0.0,1,17.0
2021-09-06,0,9,0,0,23.0,23.0,1,O+,5.0,18.0,0.0,0.0,0.0,1,17.0
2021-09-06,0,9,0,0,23.0,23.0,1,O-,8.0,11.0,0.0,0.0,0.0,1,13.0
2021-09-07,1,9,0,0,30.0,22.0,0,A+,9.0,17.0,0.0,0.0,0.0,1,19.0
2021-09-07,1,9,0,0,30.0,22.0,0,A-,8.0,13.0,0.0,0.0,0.0,1,17.0
2021-09-07,1,9,0,0,30.0,22.0,0,AB+,6.0,14.0,0.0,0.0,0.0,1,11.0
2021-09-07,1,9,0,0,30.0,22.0,0,AB-,7.0,12.0,0.0,0.0,0.0,1,17.0
2021-09-07,1,9,0,0,30.0,22.0,0,B+,4.0,16.0,0.0,0.0,0.0,1,12.0
2021-09-07,1,9,0,0,30.0,22.0,0,B-,6.0,17.0,0.0,0.0,0.0,1,19.0
2021-09-07,1,9,0,0,30.0,22.0,0,O+,8.0,17.0,0.0,0.0,0.0,1,18.0
2021-09-07,1,9,0,0,30.0,22.0,0,O-,5.0,13.0,0.0,0.0,0.0,1,18.0
2021-09-08,2,9,0,0,28.0,33.0,0,A+,3.0,19.0,0.0,0.0,0.0,1,15.0
2021-09-08,2,9,0,0,28.0,33.0,0,A-,4.0,17.0,0.0,0.0,0.0,1,18.0
2021-09-08,2,9,0,0,28.0,33.0,0,AB+,9.0,11.0,0.0,0.0,0.0,1,21.0
2021-09-08,2,9,0,0,28.0,33.0,0,AB-,6.0,17.0,0.0,0.0,0.0,1,21.0
2021-09-08,2,9,0,0,28.0,33.0,0,B+,5.0,12.0,0.0,0.0,0.0,1,19.0
2021-09-08,2,9,0,0,28.0,33.0,0,B-,7.0,19.0,0.0,0.0,0.0,1,15.0
2021-09-08,2,9,0,0,28.0,33.0,0,O+,3.0,18.0,0.0,0.0,0.0,1,20.0
2021-09-08,2,9,0,0,28.0,33.0,0,O-,2.0,18.0,0.0,0.0,0.0,1,22.0
2021-09-09,3,9,0,0,32.0,38.0,0,A+,4.0,15.0,0.0,0.0,0.0,1,17.0
2021-09-09,3,9,0,0,32.0,38.0,0,A-,7.0,18.0,0.0,0.0,0.0,1,10.0
2021-09-09,3,9,0,0,32.0,38.0,0,AB+,,21.0,0.0,0.0,0.0,1,15.0
2021-09-09,3,9,0,0,32.0,,0,AB-,8.0,,0.0,0.0,0.0,1,13.0
2021-09-09,3,9,0,0,32.0,38.0,0,B+,5.0,19.0,0.0,0.0,0.0,1,12.0
2021-09-09,3,9,0,0,32.0,38.0,0,B-,3.0,15.0,0.0,0.0,0.0,1,17.0
2021-09-09,3,9,0,0,32.0,38.0,0,O+,2.0,20.0,0.0,0.0,0.0,1,17.0
2021-09-09,3,9,0,0,32.0,38.0,0,O-,6.0,22.0,0.0,0.0,0.0,1,20.0
2021-09-10,4,9,0,0,,28.0,0,A+,4.0,17.0,0.0,0.0,0.0,1,13.0
2021-09-10,4,9,0,0,35.0,28.0,0,A-,2.0,10.0,0.0,0.0,0.0,1,13.0
2021-09-10,4,9,0,0,35.0,28.0,0,AB+,6.0,15.0,0.0,0.0,0.0,1,15.0
2021-09-10,4,9,0,0,35.0,28.0,0,AB-,6.0,13.0,0.0,0.0,0.0,1,14.0
2021-09-10,4,9,0,0,35.0,28.0,0,B+,5.0,12.0,0.0,0.0,0.0,1,27.0
2021-09-10,4,9,0,0,35.0,28.0,0,B-,2.0,17.0,0.0,0.0,0.0,1,17.0
2021-09-10,4,9,0,0,,28.0,0,O+,2.0,17.0,,0.0,0.0,1,17.0
2021-09-10,4,9,0,0,35.0,28.0,0,O-,1.0,20.0,0.0,0.0,0.0,1,18.0
2021-09-11,5,9,1,0,45.0,1.0,2,A+,1.0,13.0,0.0,0.0,0.0,1,15.0
2021-09-11,5,9,1,0,45.0,1.0,2,A-,6.0,13.0,0.0,0.0,,1,15.0
2021-09-11,5,9,1,0,45.0,1.0,2,AB+,3.0,15.0,0.0,0.0,0.0,1,12.0
2021-09-11,5,9,1,0,45.0,1.0,2,AB-,1.0,14.0,0.0,0.0,0.0,1,13.0
2021-09-11,5,9,1,0,45.0,1.0,2,B+,2.0,27.0,0.0,0.0,0.0,1,13.0
2021-09-11,5,9,1,0,45.0,1.0,2,B-,3.0,17.0,0.0,,0.0,1,11.0
2021-09-11,5,9,1,0,45.0,1.0,2,O+,4.0,17.0,0.0,0.0,0.0,1,16.0
2021-09-11,5,9,1,0,45.0,1.0,2,O-,7.0,18.0,0.0,0.0,0.0,1,20.0
2021-09-12,6,9,1,0,59.0,4.0,0,A+,0.0,,0.0,0.0,0.0,1,14.0
2021-09-12,6,9,1,0,59.0,4.0,0,A-,8.0,15.0,0.0,0.0,0.0,1,40.0
2021-09-12,6,9,1,0,59.0,4.0,0,AB+,3.0,12.0,0.0,0.0,0.0,1,11.0
2021-09-12,6,9,1,0,59.0,4.0,0,AB-,1.0,13.0,0.0,0.0,0.0,1,16.0
2021-09-12,6,9,1,0,59.0,4.0,0,B+,4.0,13.0,0.0,0.0,0.0,1,17.0
2021-09-12,6,9,1,0,59.0,4.0,0,B-,10.0,11.0,0.0,0.0,0.0,1,20.0
2021-09-12,6,9,1,0,59.0,4.0,0,O+,4.0,16.0,0.0,0.0,0.0,1,19.0
2021-09-12,6,9,1,0,59.0,4.0,0,O-,0.0,20.0,0.0,0.0,0.0,1,14.0
2021-09-13,0,9,0,0,20.0,34.0,0,A+,4.0,14.0,0.0,0.0,,1,24.0
2021-09-13,0,9,0,0,20.0,34.0,0,A-,5.0,40.0,0.0,0.0,,1,24.0
2021-09-13,0,9,0,0,20.0,34.0,0,AB+,5.0,,0.0,0.0,0.0,1,15.0
2021-09-13,0,9,0,0,20.0,34.0,0,AB-,5.0,16.0,0.0,0.0,0.0,1,15.0
2021-09-13,0,9,0,0,20.0,34.0,0,B+,3.0,17.0,0.0,0.0,0.0,1,17.0
2021-09-13,0,9,0,0,20.0,34.0,0,B-,4.0,20.0,0.0,0.0,0.0,1,19.0
2021-09-13,0,9,0,0,20.0,34.0,0,O+,2.0,19.0,0.0,0.0,0.0,1,29.0
2021-09-13,0,9,0,0,20.0,34.0,0,O-,4.0,14.0,0.0,0.0,0.0,1,26.0
2021-09-14,1,9,0,0,33.0,32.0,1,A+,6.0,24.0,0.0,0.0,0.0,1,30.0
2021-09-14,1,9,0,0,33.0,32.0,1,A-,5.0,24.0,0.0,0.0,0.0,1,16.0
2021-09-14,1,9,0,0,33.0,32.0,1,AB+,6.0,15.0,0.0,0.0,,1,18.0
2021-09-14,1,9,0,0,33.0,32.0,1,AB-,6.0,15.0,0.0,0.0,0.0,1,13.0
2021-09-14,1,9,0,0,33.0,32.0,1,B+,4.0,17.0,0.0,0.0,0.0,1,14.0
2021-09-14,1,9,0,0,33.0,32.0,1,B-,4.0,19.0,0.0,0.0,0.0,1,14.0
2021-09-14,1,9,0,0,33.0,32.0,1,O+,5.0,29.0,0.0,0.0,0.0,1,35.0
2021-09-14,1,9,0,0,33.0,32.0,1,O-,3.0,26.0,0.0,0.0,0.0,1,14.0
2021-09-15,2,9,0,0,29.0,16.0,1,A+,7.0,30.0,0.0,0.0,0.0,1,14.0
2021-09-15,2,9,0,0,29.0,16.0,1,A-,7.0,16.0,0.0,0.0,,1,12.0
2021-09-15,2,9,0,0,29.0,16.0,1,AB+,4.0,18.0,0.0,0.0,0.0,1,17.0
2021-09-15,2,9,0,0,29.0,16.0,1,AB-,,13.0,0.0,0.0,0.0,1,11.0
2021-09-15,2,9,0,0,29.0,16.0,1,B+,1.0,14.0,0.0,0.0,0.0,1,14.0
2021-09-15,2,9,0,0,29.0,16.0,1,B-,3.0,14.0,0.0,0.0,0.0,1,17.0
2021-09-15,2,9,0,0,29.0,16.0,1,O+,5.0,35.0,0.0,0.0,0.0,1,39.0
2021-09-15,2,9,0,0,29.0,16.0,1,O-,3.0,14.0,0.0,0.0,0.0,1,16.0
2021-09-16,3,9,0,0,27.0,28.0,0,A+,,14.0,0.0,0.0,0.0,1,11.0
2021-09-16,3,9,0,0,27.0,28.0,0,A-,8.0,12.0,0.0,0.0,0.0,1,13.0
2021-09-16,3,9,0,0,27.0,28.0,0,AB+,3.0,17.0,0.0,0.0,0.0,1,17.0
2021-09-16,3,9,0,0,27.0,28.0,0,AB-,,11.0,0.0,0.0,0.0,1,16.0
2021-09-16,3,9,0,0,27.0,28.0,0,B+,2.0,14.0,0.0,0.0,0.0,1,18.0
2021-09-16,3,9,0,0,,28.0,0,B-,11.0,17.0,0.0,0.0,0.0,1,11.0
2021-09-16,3,9,0,0,27.0,28.0,0,O+,11.0,39.0,0.0,0.0,0.0,1,18.0
2021-09-16,3,9,0,0,27.0,28.0,0,O-,5.0,16.0,0.0,0.0,0.0,1,19.0
2021-09-17,4,9,0,0,31.0,20.0,0,A+,6.0,11.0,0.0,0.0,0.0,1,19.0
2021-09-17,4,9,0,0,31.0,20.0,0,A-,3.0,13.0,,0.0,0.0,1,18.0
2021-09-17,4,9,0,0,31.0,20.0,0,AB+,6.0,17.0,0.0,0.0,0.0,1,14.0
2021-09-17,4,9,0,0,31.0,20.0,0,AB-,7.0,16.0,0.0,0.0,0.0,1,11.0
2021-09-17,4,9,0,0,31.0,20.0,0,B+,3.0,18.0,0.0,0.0,0.0,1,12.0
2021-09-17,4,9,0,0,31.0,20.0,0,B-,2.0,11.0,0.0,0.0,0.0,1,10.0
2021-09-17,4,9,0,0,31.0,20.0,0,O+,3.0,18.0,0.0,0.0,0.0,1,18.0
2021-09-17,4,9,0,0,31.0,20.0,0,O-,11.0,19.0,0.0,0.0,0.0,1,16.0
2021-09-18,5,9,1,0,62.0,4.0,0,A+,7.0,19.0,0.0,0.0,0.0,1,10.0
2021-09-18,5,9,1,0,62.0,4.0,0,A-,6.0,18.0,0.0,0.0,0.0,1,12.0
2021-09-18,5,9,1,0,62.0,,0,AB+,7.0,14.0,0.0,0.0,0.0,1,11.0
2021-09-18,5,9,1,0,62.0,4.0,0,AB-,5.0,11.0,0.0,0.0,0.0,1,12.0
2021-09-18,5,9,1,0,62.0,4.0,0,B+,3.0,12.0,0.0,0.0,0.0,1,12.0
2021-09-18,5,9,1,0,62.0,4.0,0,B-,0.0,10.0,0.0,0.0,0.0,1,11.0
2021-09-18,5,9,1,0,62.0,4.0,0,O+,3.0,18.0,0.0,0.0,0.0,1,11.0
2021-09-18,5,9,1,0,62.0,4.0,0,O-,5.0,16.0,0.0,0.0,0.0,1,15.0
2021-09-19,6,9,1,0,55.0,2.0,0,A+,5.0,10.0,0.0,0.0,0.0,1,20.0
2021-09-19,6,9,1,0,55.0,2.0,0,A-,7.0,12.0,0.0,0.0,0.0,1,14.0
2021-09-19,6,9,1,0,55.0,2.0,0,AB+,5.0,11.0,0.0,0.0,0.0,1,14.0
2021-09-19,6,9,1,0,55.0,2.0,0,AB-,3.0,12.0,0.0,0.0,0.0,1,14.0
2021-09-19,6,9,1,0,55.0,2.0,0,B+,4.0,12.0,0.0,0.0,0.0,1,22.0
2021-09-19,6,9,1,0,55.0,2.0,0,B-,5.0,11.0,0.0,0.0,0.0,1,14.0
2021-09-19,6,9,1,0,55.0,2.0,0,O+,5.0,11.0,0.0,0.0,0.0,1,21.0
2021-09-19,6,9,1,0,55.0,2.0,0,O-,4.0,15.0,0.0,0.0,0.0,1,20.0
2021-09-20,0,9,0,0,32.0,23.0,1,A+,5.0,20.0,0.0,0.0,0.0,1,24.0
2021-09-20,0,9,0,0,32.0,,1,A-,6.0,14.0,0.0,0.0,0.0,1,19.0
2021-09-20,0,9,0,0,32.0,23.0,1,AB+,6.0,14.0,0.0,0.0,0.0,1,17.0
2021-09-20,0,9,0,0,32.0,23.0,1,AB-,2.0,14.0,0.0,0.0,0.0,1,16.0
2021-09-20,0,9,0,0,32.0,23.0,1,B+,6.0,22.0,0.0,0.0,0.0,1,15.0
2021-09-20,0,9,0,0,32.0,23.0,1,B-,,14.0,0.0,0.0,0.0,1,18.0
2021-09-20,0,9,0,0,32.0,23.0,1,O+,8.0,21.0,0.0,0.0,0.0,1,18.0
2021-09-20,0,9,0,0,32.0,23.0,1,O-,7.0,20.0,0.0,0.0,0.0,1,17.0
2021-09-21,1,9,0,0,46.0,33.0,0,A+,8.0,24.0,0.0,0.0,0.0,1,18.0
2021-09-21,1,9,0,0,46.0,33.0,0,A-,,19.0,0.0,0.0,0.0,1,26.0
2021-09-21,1,9,0,0,46.0,33.0,0,AB+,5.0,17.0,0.0,0.0,0.0,1,21.0
2021-09-21,1,9,0,0,46.0,33.0,0,AB-,6.0,16.0,0.0,0.0,0.0,1,13.0
2021-09-21,1,9,0,0,46.0,33.0,0,B+,5.0,15.0,0.0,,0.0,1,18.0
2021-09-21,1,9,0,0,46.0,33.0,0,B-,4.0,18.0,0.0,0.0,0.0,1,16.0
2021-09-21,1,9,0,0,46.0,33.0,0,O+,6.0,18.0,0.0,0.0,0.0,1,18.0
2021-09-21,1,9,0,0,46.0,33.0,0,O-,,17.0,0.0,0.0,0.0,1,19.0
2021-09-22,2,9,0,0,48.0,19.0,1,A+,4.0,18.0,0.0,0.0,0.0,1,21.0
2021-09-22,2,9,0,0,48.0,19.0,1,A-,,26.0,0.0,0.0,0.0,1,12.0
2021-09-22,2,9,0,0,48.0,19.0,1,AB+,2.0,21.0,0.0,0.0,0.0,1,19.0
2021-09-22,2,9,0,0,48.0,19.0,1,AB-,6.0,13.0,0.0,0.0,0.0,1,18.0
2021-09-22,2,9,0,0,48.0,19.0,1,B+,6.0,18.0,0.0,0.0,0.0,1,15.0
2021-09-22,2,9,0,0,48.0,19.0,1,B-,6.0,16.0,0.0,0.0,0.0,1,15.0
2021-09-22,2,9,0,0,48.0,19.0,1,O+,3.0,18.0,0.0,0.0,0.0,1,15.0
2021-09-22,2,9,0,0,48.0,19.0,1,O-,6.0,19.0,0.0,0.0,,1,22.0
2021-09-23,3,9,0,0,,24.0,0,A+,4.0,21.0,0.0,0.0,0.0,1,15.0
2021-09-23,3,9,0,0,44.0,24.0,0,A-,7.0,12.0,0.0,0.0,0.0,1,16.0
2021-09-23,3,9,0,0,44.0,24.0,0,AB+,7.0,19.0,0.0,0.0,0.0,1,12.0
2021-09-23,3,9,0,0,44.0,24.0,0,AB-,11.0,18.0,0.0,0.0,0.0,1,17.0
2021-09-23,3,9,0,0,44.0,,0,B+,1.0,15.0,0.0,0.0,0.0,1,21.0
2021-09-23,3,9,0,0,44.0,24.0,0,B-,3.0,15.0,0.0,0.0,0.0,1,19.0
2021-09-23,3,9,0,0,44.0,24.0,0,O+,3.0,15.0,0.0,0.0,0.0,1,15.0
2021-09-23,3,9,0,0,44.0,24.0,0,O-,4.0,22.0,0.0,0.0,,1,22.0
2021-09-24,4,9,0,0,48.0,32.0,0,A+,5.0,15.0,0.0,0.0,0.0,1,15.0
2021-09-24,4,9,0,0,,32.0,0,A-,6.0,,0.0,0.0,0.0,1,11.0
2021-09-24,4,9,0,0,48.0,32.0,0,AB+,6.0,12.0,0.0,0.0,0.0,1,10.0
2021-09-24,4,9,0,0,48.0,32.0,0,AB-,2.0,17.0,0.0,0.0,0.0,1,15.0
2021-09-24,4,9,0,0,48.0,32.0,0,B+,5.0,21.0,0.0,,0.0,1,15.0
2021-09-24,4,9,0,0,48.0,32.0,0,B-,6.0,,0.0,0.0,0.0,1,13.0
2021-09-24,4,9,0,0,48.0,32.0,0,O+,3.0,15.0,0.0,0.0,0.0,1,14.0
2021-09-24,4,9,0,0,48.0,32.0,0,O-,3.0,22.0,0.0,0.0,0.0,1,15.0
2021-09-25,5,9,1,0,67.0,2.0,0,A+,4.0,15.0,0.0,0.0,0.0,1,12.0
2021-09-25,5,9,1,0,67.0,,0,A-,2.0,11.0,0.0,0.0,0.0,1,8.0
2021-09-25,5,9,1,0,67.0,2.0,0,AB+,3.0,10.0,0.0,0.0,0.0,1,10.0
2021-09-25,5,9,1,0,67.0,2.0,0,AB-,3.0,15.0,0.0,0.0,0.0,1,9.0
2021-09-25,5,9,1,0,67.0,2.0,0,B+,4.0,15.0,0.0,0.0,0.0,1,29.0
2021-09-25,5,9,1,0,67.0,2.0,0,B-,,13.0,0.0,0.0,,1,14.0
2021-09-25,5,9,1,0,67.0,2.0,0,O+,2.0,14.0,0.0,0.0,0.0,1,10.0
2021-09-25,5,9,1,0,67.0,2.0,0,O-,0.0,15.0,0.0,0.0,0.0,1,17.0
2021-09-26,6,9,1,0,42.0,4.0,0,A+,3.0,12.0,0.0,0.0,0.0,1,15.0
2021-09-26,6,9,1,0,42.0,4.0,0,A-,1.0,8.0,0.0,0.0,0.0,1,15.0
2021-09-26,6,9,1,0,42.0,4.0,0,AB+,1.0,10.0,0.0,0.0,0.0,1,19.0
2021-09-26,6,9,1,0,42.0,4.0,0,AB-,6.0,9.0,0.0,0.0,0.0,1,20.0
2021-09-26,6,9,1,0,42.0,4.0,0,B+,6.0,29.0,0.0,0.0,0.0,1,18.0
2021-09-26,6,9,1,0,42.0,4.0,0,B-,4.0,14.0,0.0,0.0,0.0,1,16.0
2021-09-26,6,9,1,0,42.0,4.0,0,O+,1.0,10.0,0.0,0.0,0.0,1,26.0
2021-09-26,6,9,1,0,42.0,4.0,0,O-,5.0,17.0,0.0,0.0,0.0,1,20.0
2021-09-27,0,9,0,0,47.0,19.0,3,A+,4.0,15.0,0.0,0.0,0.0,1,45.0
2021-09-27,0,9,0,0,47.0,19.0,3,A-,3.0,15.0,0.0,0.0,0.0,1,18.0
2021-09-27,0,9,0,0,47.0,19.0,3,AB+,3.0,19.0,0.0,0.0,0.0,1,20.0
2021-09-27,0,9,0,0,47.0,19.0,3,AB-,3.0,20.0,0.0,0.0,0.0,1,16.0
2021-09-27,0,9,0,0,47.0,19.0,3,B+,6.0,18.0,0.0,0.0,0.0,1,17.0
2021-09-27,0,9,0,0,47.0,19.0,3,B-,9.0,16.0,0.0,0.0,0.0,1,17.0
2021-09-27,0,9,0,0,47.0,19.0,3,O+,4.0,26.0,0.0,0.0,0.0,1,26.0
2021-09-27,0,9,0,0,47.0,19.0,3,O-,2.0,20.0,0.0,0.0,0.0,1,20.0
2021-09-28,1,9,0,0,47.0,34.0,2,A+,,45.0,0.0,0.0,0.0,1,16.0
2021-09-28,1,9,0,0,47.0,34.0,2,A-,7.0,18.0,0.0,0.0,,1,19.0
2021-09-28,1,9,0,0,47.0,34.0,2,AB+,5.0,20.0,0.0,0.0,0.0,1,18.0
2021-09-28,1,9,0,0,47.0,34.0,2,AB-,9.0,16.0,0.0,0.0,0.0,1,16.0
2021-09-28,1,9,0,0,47.0,34.0,2,B+,4.0,17.0,0.0,0.0,0.0,1,20.0
2021-09-28,1,9,0,0,47.0,34.0,2,B-,7.0,17.0,0.0,0.0,0.0,1,23.0
2021-09-28,1,9,0,0,47.0,34.0,2,O+,3.0,26.0,0.0,0.0,0.0,1,32.0
2021-09-28,1,9,0,0,,34.0,2,O-,3.0,20.0,0.0,0.0,0.0,1,23.0
2021-09-29,2,9,0,0,40.0,39.0,1,A+,4.0,16.0,0.0,0.0,0.0,1,15.0
2021-09-29,2,9,0,0,40.0,39.0,1,A-,2.0,19.0,0.0,0.0,0.0,1,17.0
2021-09-29,2,9,0,0,40.0,39.0,1,AB+,3.0,18.0,0.0,0.0,0.0,1,15.0
2021-09-29,2,9,0,0,40.0,39.0,1,AB-,7.0,16.0,0.0,0.0,0.0,1,14.0
2021-09-29,2,9,0,0,40.0,39.0,1,B+,2.0,20.0,0.0,0.0,0.0,1,15.0
2021-09-29,2,9,0,0,40.0,39.0,1,B-,,23.0,0.0,0.0,0.0,1,21.0
2021-09-29,2,9,0,0,40.0,39.0,1,O+,8.0,32.0,0.0,0.0,0.0,1,20.0
2021-09-29,2,9,0,0,40.0,39.0,1,O-,4.0,23.0,0.0,0.0,0.0,1,18.0
2021-09-30,3,9,0,0,42.0,20.0,1,A+,6.0,15.0,0.0,0.0,0.0,1,15.0
2021-09-30,3,9,0,0,42.0,20.0,1,A-,4.0,17.0,0.0,0.0,0.0,1,15.0
2021-09-30,3,9,0,0,42.0,20.0,1,AB+,3.0,15.0,0.0,0.0,0.0,1,14.0
2021-09-30,3,9,0,0,42.0,20.0,1,AB-,10.0,14.0,0.0,0.0,0.0,1,20.0
2021-09-30,3,9,0,0,42.0,,1,B+,5.0,15.0,0.0,0.0,0.0,1,14.0
2021-09-30,3,9,0,0,42.0,20.0,1,B-,2.0,21.0,0.0,0.0,0.0,1,16.0
2021-09-30,3,9,0,0,42.0,20.0,1,O+,4.0,20.0,0.0,0.0,0.0,1,26.0
2021-09-30,3,9,0,0,42.0,20.0,1,O-,2.0,18.0,0.0,0.0,0.0,1,24.0
2021-10-01,4,10,0,0,22.0,35.0,1,A+,3.0,15.0,0.0,0.0,0.0,1,30.0
2021-10-01,4,10,0,0,22.0,35.0,1,A-,7.0,15.0,0.0,0.0,0.0,1,16.0
2021-10-01,4,10,0,0,22.0,35.0,1,AB+,2.0,14.0,0.0,0.0,0.0,1,12.0
2021-10-01,4,10,0,0,22.0,35.0,1,AB-,,20.0,0.0,0.0,0.0,1,10.0
2021-10-01,4,10,0,0,22.0,35.0,1,B+,5.0,14.0,0.0,0.0,0.0,1,14.0
2021-10-01,4,10,0,0,22.0,35.0,1,B-,4.0,16.0,0.0,0.0,0.0,1,12.0
2021-10-01,4,10,0,0,22.0,35.0,1,O+,9.0,26.0,0.0,0.0,0.0,1,18.0
2021-10-01,4,10,0,0,22.0,35.0,1,O-,0.0,24.0,0.0,0.0,0.0,1,18.0
2021-10-02,5,10,1,0,70.0,3.0,0,A+,5.0,30.0,,0.0,0.0,1,12.0
2021-10-02,5,10,1,0,70.0,3.0,0,A-,3.0,,0.0,0.0,0.0,1,14.0
2021-10-02,5,10,1,0,70.0,3.0,0,AB+,2.0,12.0,0.0,0.0,0.0,1,10.0
2021-10-02,5,10,1,0,70.0,3.0,0,AB-,4.0,10.0,0.0,0.0,0.0,1,15.0
2021-10-02,5,10,1,0,70.0,3.0,0,B+,2.0,14.0,0.0,0.0,0.0,1,14.0
2021-10-02,5,10,1,0,70.0,3.0,0,B-,2.0,12.0,0.0,0.0,0.0,1,20.0
2021-10-02,5,10,1,0,70.0,3.0,0,O+,1.0,18.0,0.0,0.0,0.0,1,13.0
2021-10-02,5,10,1,0,70.0,3.0,0,O-,3.0,18.0,0.0,0.0,0.0,1,13.0
2021-10-03,6,10,1,0,47.0,1.0,1,A+,1.0,12.0,0.0,0.0,0.0,1,12.0
2021-10-03,6,10,1,0,47.0,1.0,1,A-,4.0,14.0,0.0,0.0,0.0,1,10.0
2021-10-03,6,10,1,0,47.0,1.0,1,AB+,5.0,10.0,0.0,0.0,0.0,1,14.0
2021-10-03,6,10,1,0,47.0,1.0,1,AB-,0.0,15.0,0.0,0.0,0.0,1,17.0
2021-10-03,6,10,1,0,47.0,1.0,1,B+,3.0,14.0,0.0,0.0,0.0,1,14.0
2021-10-03,6,10,1,0,47.0,1.0,1,B-,3.0,20.0,0.0,0.0,0.0,1,30.0
2021-10-03,6,10,1,0,,1.0,1,O+,2.0,13.0,0.0,0.0,0.0,1,17.0
2021-10-03,6,10,1,0,47.0,1.0,1,O-,1.0,13.0,0.0,0.0,0.0,1,18.0
2021-10-04,0,10,0,0,42.0,15.0,0,A+,4.0,12.0,0.0,0.0,0.0,1,17.0
