Date,DayOfWeek,Month,Year,Weekend,Holiday,ER_Seasonality,Emergency_Room_Cases,Scheduled_Surgeries,Trauma_Alert_Level,Blood_Type,New_Donations,Units_Used,Starting_Inventory,Ending_Inventory,Expiration_Loss,Days_Supply,Shortage_Flag,Units_Used_tomorrow
2024-02-28,2,2,2024,0,0,0.8660254037844386,49.0,29.0,0,A-,5.0,21.0,0.0,0.0,0,0.0,1,13.0
2024-02-28,2,2,2024,0,0,0.8660254037844386,49.0,29.0,0,AB+,4.0,16.0,0.0,0.0,0,0.0,1,18.0
2024-02-28,2,2,2024,0,0,0.8660254037844386,49.0,29.0,0,AB-,1.0,17.0,0.0,0.0,0,0.0,1,16.0
2024-02-28,2,2,2024,0,0,0.8660254037844386,49.0,29.0,0,B+,0.0,20.0,0.0,0.0,0,0.0,1,13.0
2024-02-28,2,2,2024,0,0,0.8660254037844386,49.0,29.0,0,B-,2.0,,0.0,0.0,0,0.0,1,17.0
2024-02-28,2,2,2024,0,0,0.8660254037844386,49.0,29.0,0,O+,12.0,26.0,0.0,0.0,0,0.0,1,23.0
2024-02-28,2,2,2024,0,0,0.8660254037844386,49.0,29.0,0,O-,7.0,27.0,0.0,0.0,0,0.0,1,20.0
2024-02-29,3,2,2024,0,0,0.8660254037844386,25.0,22.0,0,A+,3.0,11.0,0.0,0.0,0,,1,29.0
2024-02-29,3,2,2024,0,0,0.8660254037844386,25.0,22.0,0,A-,5.0,13.0,0.0,0.0,0,0.0,1,26.0
2024-02-29,3,2,2024,0,0,0.8660254037844386,25.0,22.0,0,AB+,1.0,18.0,0.0,0.0,0,0.0,1,38.0
2024-02-29,3,2,2024,0,0,0.8660254037844386,25.0,22.0,0,AB-,7.0,,0.0,0.0,0,0.0,1,28.0
2024-02-29,3,2,2024,0,0,0.8660254037844386,25.0,22.0,0,B+,2.0,13.0,0.0,0.0,0,0.0,1,33.0
2024-02-29,3,2,2024,0,0,0.8660254037844386,25.0,22.0,0,B-,2.0,17.0,0.0,0.0,0,0.0,1,25.0
2024-02-29,3,2,2024,0,0,0.8660254037844386,25.0,22.0,0,O+,10.0,23.0,0.0,0.0,0,0.0,1,29.0
2024-02-29,3,2,2024,0,0,0.8660254037844386,25.0,22.0,0,O-,7.0,20.0,0.0,,0,0.0,1,41.0
2024-03-01,4,3,2024,0,0,1.0,25.0,39.0,1,A+,3.0,29.0,0.0,0.0,0,0.0,1,10.0
2024-03-01,4,3,2024,0,0,1.0,,39.0,1,A-,0.0,26.0,0.0,0.0,0,0.0,1,11.0
2024-03-01,4,3,2024,0,0,1.0,25.0,39.0,1,AB+,5.0,38.0,0.0,0.0,0,0.0,1,11.0
2024-03-01,4,3,2024,0,0,1.0,25.0,39.0,1,AB-,3.0,28.0,0.0,0.0,0,0.0,1,12.0
2024-03-01,4,3,2024,0,0,1.0,25.0,39.0,1,B+,2.0,33.0,0.0,0.0,0,0.0,1,7.0
2024-03-01,4,3,2024,0,0,1.0,25.0,39.0,1,B-,2.0,25.0,0.0,0.0,0,0.0,1,13.0
2024-03-01,4,3,2024,0,0,1.0,25.0,39.0,1,O+,10.0,29.0,0.0,0.0,0,0.0,1,8.0
2024-03-01,4,3,2024,0,0,1.0,25.0,39.0,1,O-,3.0,41.0,0.0,0.0,0,0.0,1,19.0
2024-03-02,5,3,2024,1,0,1.0,47.0,3.0,0,A+,1.0,10.0,0.0,0.0,0,0.0,1,12.0
2024-03-02,5,3,2024,1,0,1.0,47.0,3.0,0,A-,1.0,11.0,0.0,0.0,0,0.0,1,9.0
2024-03-02,5,3,2024,1,0,1.0,47.0,3.0,0,AB+,1.0,11.0,0.0,,0,0.0,1,8.0
2024-03-02,5,3,2024,1,0,1.0,47.0,3.0,0,AB-,0.0,,0.0,0.0,0,0.0,1,11.0
2024-03-02,5,3,2024,1,0,1.0,47.0,3.0,0,B+,0.0,7.0,0.0,0.0,0,0.0,1,11.0
2024-03-02,5,3,2024,1,0,1.0,47.0,3.0,0,B-,2.0,13.0,0.0,0.0,0,0.0,1,12.0
2024-03-02,5,3,2024,1,0,1.0,47.0,3.0,0,O+,2.0,8.0,0.0,0.0,0,0.0,1,18.0
2024-03-02,5,3,2024,1,0,1.0,47.0,3.0,0,O-,3.0,19.0,0.0,0.0,0,0.0,1,15.0
2024-03-03,6,3,2024,1,0,1.0,,1.0,0,A+,0.0,12.0,0.0,0.0,0,0.0,1,44.0
2024-03-03,6,3,2024,1,0,1.0,51.0,1.0,0,A-,1.0,9.0,0.0,,0,0.0,1,29.0
2024-03-03,6,3,2024,1,0,1.0,51.0,1.0,0,AB+,4.0,8.0,0.0,0.0,0,0.0,1,39.0
2024-03-03,6,3,2024,1,0,1.0,51.0,1.0,0,AB-,2.0,11.0,0.0,,0,0.0,1,36.0
2024-03-03,6,3,2024,1,0,1.0,51.0,1.0,0,B+,2.0,11.0,0.0,0.0,0,0.0,1,34.0
2024-03-03,6,3,2024,1,0,1.0,51.0,1.0,0,B-,0.0,12.0,0.0,0.0,0,0.0,1,43.0
2024-03-03,6,3,2024,1,0,1.0,51.0,1.0,0,O+,1.0,18.0,0.0,0.0,0,0.0,1,31.0
2024-03-03,6,3,2024,1,0,1.0,51.0,1.0,0,O-,4.0,15.0,0.0,0.0,0,0.0,1,49.0
2024-03-04,0,3,2024,0,0,1.0,41.0,16.0,2,A+,2.0,44.0,0.0,0.0,0,,1,19.0
2024-03-04,0,3,2024,0,0,1.0,41.0,16.0,2,A-,2.0,,0.0,0.0,0,0.0,1,19.0
2024-03-04,0,3,2024,0,0,1.0,41.0,16.0,2,AB+,6.0,39.0,0.0,0.0,0,0.0,1,17.0
2024-03-04,0,3,2024,0,0,1.0,41.0,16.0,2,AB-,3.0,36.0,0.0,0.0,0,0.0,1,20.0
2024-03-04,0,3,2024,0,0,1.0,41.0,16.0,2,B+,3.0,34.0,0.0,0.0,0,0.0,1,17.0
2024-03-04,0,3,2024,0,0,1.0,41.0,16.0,2,B-,2.0,43.0,0.0,0.0,0,0.0,1,15.0
2024-03-04,0,3,2024,0,0,1.0,41.0,16.0,2,O+,3.0,31.0,,0.0,0,0.0,1,18.0
2024-03-04,0,3,2024,0,0,1.0,41.0,16.0,2,O-,4.0,49.0,0.0,0.0,0,0.0,1,24.0
2024-03-05,1,3,2024,0,0,1.0,27.0,38.0,0,A+,2.0,,0.0,0.0,0,0.0,1,40.0
2024-03-05,1,3,2024,0,0,1.0,27.0,38.0,0,A-,1.0,19.0,0.0,0.0,0,0.0,1,35.0
2024-03-05,1,3,2024,0,0,1.0,27.0,38.0,0,AB+,4.0,17.0,,0.0,0,0.0,1,59.0
2024-03-05,1,3,2024,0,0,1.0,27.0,38.0,0,AB-,6.0,20.0,0.0,0.0,0,,1,59.0
2024-03-05,1,3,2024,0,0,1.0,27.0,38.0,0,B+,4.0,17.0,0.0,0.0,0,0.0,1,39.0
2024-03-05,1,3,2024,0,0,1.0,27.0,38.0,0,B-,7.0,15.0,0.0,0.0,0,0.0,1,57.0
2024-03-05,1,3,2024,0,0,1.0,27.0,38.0,0,O+,5.0,18.0,0.0,0.0,0,0.0,1,56.0
2024-03-05,1,3,2024,0,0,1.0,27.0,38.0,0,O-,8.0,24.0,0.0,0.0,0,0.0,1,65.0
2024-03-06,2,3,2024,0,0,1.0,46.0,29.0,3,A+,1.0,40.0,0.0,0.0,0,0.0,1,21.0
2024-03-06,2,3,2024,0,0,1.0,46.0,29.0,3,A-,9.0,35.0,0.0,0.0,0,0.0,1,17.0
2024-03-06,2,3,2024,0,0,1.0,46.0,29.0,3,AB+,3.0,59.0,0.0,0.0,0,0.0,1,14.0
2024-03-06,2,3,2024,0,0,1.0,,29.0,3,AB-,2.0,59.0,0.0,0.0,0,0.0,1,21.0
2024-03-06,2,3,2024,0,0,1.0,46.0,29.0,3,B+,4.0,39.0,0.0,0.0,0,0.0,1,14.0
2024-03-06,2,3,2024,0,0,1.0,46.0,29.0,3,B-,0.0,57.0,0.0,0.0,0,0.0,1,24.0
2024-03-06,2,3,2024,0,0,1.0,46.0,29.0,3,O+,4.0,56.0,0.0,0.0,0,,1,21.0
2024-03-06,2,3,2024,0,0,1.0,46.0,29.0,3,O-,,65.0,0.0,0.0,0,0.0,1,22.0
2024-03-07,3,3,2024,0,0,1.0,46.0,20.0,0,A+,3.0,21.0,0.0,0.0,0,0.0,1,25.0
2024-03-07,3,3,2024,0,0,1.0,46.0,20.0,0,A-,4.0,17.0,0.0,0.0,0,0.0,1,19.0
2024-03-07,3,3,2024,0,0,1.0,46.0,20.0,0,AB+,2.0,14.0,0.0,0.0,0,0.0,1,27.0
2024-03-07,3,3,2024,0,0,1.0,46.0,20.0,0,AB-,2.0,21.0,0.0,0.0,0,0.0,1,31.0
2024-03-07,3,3,2024,0,0,1.0,46.0,20.0,0,B+,1.0,14.0,0.0,0.0,0,0.0,1,27.0
2024-03-07,3,3,2024,0,0,1.0,46.0,20.0,0,B-,2.0,24.0,0.0,0.0,0,0.0,1,27.0
2024-03-07,3,3,2024,0,0,1.0,46.0,20.0,0,O+,2.0,21.0,0.0,0.0,0,0.0,1,28.0
2024-03-07,3,3,2024,0,0,1.0,46.0,20.0,0,O-,5.0,22.0,0.0,0.0,0,0.0,1,30.0
2024-03-08,4,3,2024,0,0,1.0,21.0,22.0,1,A+,5.0,25.0,0.0,0.0,0,0.0,1,14.0
2024-03-08,4,3,2024,0,0,1.0,21.0,22.0,1,A-,7.0,19.0,0.0,0.0,0,0.0,1,16.0
2024-03-08,4,3,2024,0,0,1.0,21.0,22.0,1,AB+,6.0,27.0,0.0,0.0,0,0.0,1,13.0
2024-03-08,4,3,2024,0,0,1.0,21.0,22.0,1,AB-,6.0,31.0,0.0,0.0,0,0.0,1,16.0
2024-03-08,4,3,2024,0,0,1.0,21.0,22.0,1,B+,1.0,27.0,0.0,,0,0.0,1,16.0
2024-03-08,4,3,2024,0,0,1.0,21.0,22.0,1,B-,4.0,27.0,0.0,0.0,0,0.0,1,16.0
2024-03-08,4,3,2024,0,0,1.0,21.0,22.0,1,O+,5.0,,0.0,0.0,0,0.0,1,16.0
2024-03-08,4,3,2024,0,0,1.0,21.0,22.0,1,O-,9.0,30.0,0.0,0.0,0,0.0,1,21.0
2024-03-09,5,3,2024,1,0,1.0,68.0,3.0,0,A+,2.0,14.0,0.0,0.0,0,0.0,1,23.0
2024-03-09,5,3,2024,1,0,1.0,68.0,3.0,0,A-,1.0,16.0,,0.0,0,0.0,1,27.0
2024-03-09,5,3,2024,1,0,1.0,68.0,3.0,0,AB+,0.0,,0.0,0.0,0,0.0,1,31.0
2024-03-09,5,3,2024,1,0,1.0,68.0,,0,AB-,1.0,,0.0,0.0,0,0.0,1,39.0
2024-03-09,5,3,2024,1,0,1.0,68.0,3.0,0,B+,1.0,16.0,0.0,0.0,0,0.0,1,41.0
2024-03-09,5,3,2024,1,0,1.0,68.0,3.0,0,B-,1.0,16.0,0.0,0.0,0,,1,35.0
2024-03-09,5,3,2024,1,0,1.0,68.0,3.0,0,O+,1.0,16.0,0.0,0.0,0,0.0,1,28.0
2024-03-09,5,3,2024,1,0,1.0,68.0,3.0,0,O-,1.0,21.0,0.0,0.0,0,0.0,1,48.0
2024-03-10,6,3,2024,1,0,1.0,78.0,1.0,2,A+,0.0,23.0,0.0,0.0,0,0.0,1,19.0
2024-03-10,6,3,2024,1,0,1.0,78.0,1.0,2,A-,2.0,27.0,0.0,0.0,0,0.0,1,19.0
2024-03-10,6,3,2024,1,0,1.0,78.0,1.0,2,AB+,2.0,31.0,0.0,0.0,0,0.0,1,16.0
2024-03-10,6,3,2024,1,0,1.0,78.0,1.0,2,AB-,0.0,39.0,0.0,,0,0.0,1,22.0
2024-03-10,6,3,2024,1,0,1.0,78.0,1.0,2,B+,1.0,41.0,0.0,0.0,0,0.0,1,23.0
2024-03-10,6,3,2024,1,0,1.0,78.0,1.0,2,B-,1.0,35.0,,0.0,0,0.0,1,20.0
2024-03-10,6,3,2024,1,0,1.0,78.0,1.0,2,O+,4.0,28.0,0.0,,0,0.0,1,25.0
2024-03-10,6,3,2024,1,0,1.0,78.0,1.0,2,O-,2.0,48.0,0.0,0.0,0,0.0,1,30.0
2024-03-11,0,3,2024,0,0,1.0,20.0,32.0,0,A+,2.0,19.0,0.0,0.0,0,0.0,1,20.0
2024-03-11,0,3,2024,0,0,1.0,20.0,32.0,0,A-,5.0,19.0,0.0,0.0,0,0.0,1,19.0
2024-03-11,0,3,2024,0,0,1.0,20.0,32.0,0,AB+,4.0,16.0,0.0,0.0,0,0.0,1,15.0
2024-03-11,0,3,2024,0,0,1.0,20.0,32.0,0,AB-,2.0,,0.0,0.0,0,0.0,1,17.0
2024-03-11,0,3,2024,0,0,1.0,20.0,32.0,0,B+,2.0,23.0,0.0,0.0,0,0.0,1,18.0
2024-03-11,0,3,2024,0,0,1.0,20.0,32.0,0,B-,3.0,20.0,0.0,0.0,0,0.0,1,16.0
2024-03-11,0,3,2024,0,0,1.0,20.0,32.0,0,O+,10.0,25.0,0.0,0.0,0,0.0,1,21.0
2024-03-11,0,3,2024,0,0,1.0,20.0,,0,O-,2.0,30.0,0.0,,0,0.0,1,24.0
2024-03-12,1,3,2024,0,0,1.0,,20.0,0,A+,1.0,20.0,0.0,0.0,0,0.0,1,20.0
2024-03-12,1,3,2024,0,0,1.0,47.0,20.0,0,A-,4.0,19.0,0.0,0.0,0,0.0,1,15.0
2024-03-12,1,3,2024,0,0,1.0,47.0,20.0,0,AB+,1.0,,,0.0,0,0.0,1,19.0
2024-03-12,1,3,2024,0,0,1.0,47.0,20.0,0,AB-,3.0,17.0,0.0,0.0,0,,1,12.0
2024-03-12,1,3,2024,0,0,1.0,,20.0,0,B+,4.0,18.0,0.0,0.0,0,0.0,1,13.0
2024-03-12,1,3,2024,0,0,1.0,47.0,20.0,0,B-,6.0,16.0,0.0,0.0,0,0.0,1,16.0
2024-03-12,1,3,2024,0,0,1.0,47.0,20.0,0,O+,4.0,21.0,0.0,0.0,0,0.0,1,21.0
2024-03-12,1,3,2024,0,0,1.0,47.0,20.0,0,O-,5.0,24.0,0.0,0.0,0,0.0,1,29.0
2024-03-13,2,3,2024,0,0,1.0,34.0,19.0,0,A+,3.0,20.0,0.0,0.0,0,0.0,1,13.0
2024-03-13,2,3,2024,0,0,1.0,34.0,19.0,0,A-,2.0,15.0,0.0,0.0,0,0.0,1,14.0
2024-03-13,2,3,2024,0,0,1.0,34.0,19.0,0,AB+,6.0,19.0,0.0,0.0,0,0.0,1,15.0
2024-03-13,2,3,2024,0,0,1.0,34.0,19.0,0,AB-,3.0,12.0,0.0,0.0,0,0.0,1,12.0
2024-03-13,2,3,2024,0,0,1.0,34.0,19.0,0,B+,3.0,13.0,0.0,0.0,0,0.0,1,16.0
2024-03-13,2,3,2024,0,0,1.0,34.0,19.0,0,B-,2.0,16.0,0.0,0.0,0,0.0,1,13.0
2024-03-13,2,3,2024,0,0,1.0,34.0,19.0,0,O+,4.0,21.0,0.0,0.0,0,0.0,1,22.0
2024-03-13,2,3,2024,0,0,1.0,34.0,19.0,0,O-,9.0,29.0,0.0,0.0,0,0.0,1,22.0
2024-03-14,3,3,2024,0,0,1.0,20.0,30.0,0,A+,5.0,13.0,0.0,0.0,0,0.0,1,15.0
2024-03-14,3,3,2024,0,0,1.0,,30.0,0,A-,2.0,14.0,0.0,0.0,0,,1,21.0
2024-03-14,3,3,2024,0,0,1.0,20.0,30.0,0,AB+,2.0,15.0,0.0,0.0,0,0.0,1,16.0
2024-03-14,3,3,2024,0,0,1.0,20.0,30.0,0,AB-,4.0,12.0,0.0,0.0,0,0.0,1,16.0
2024-03-14,3,3,2024,0,0,1.0,20.0,30.0,0,B+,2.0,16.0,,0.0,0,0.0,1,20.0
2024-03-14,3,3,2024,0,0,1.0,20.0,30.0,0,B-,3.0,13.0,0.0,0.0,0,0.0,1,20.0
2024-03-14,3,3,2024,0,0,1.0,20.0,30.0,0,O+,6.0,22.0,0.0,0.0,0,0.0,1,25.0
2024-03-14,3,3,2024,0,0,1.0,20.0,30.0,0,O-,,22.0,0.0,0.0,0,0.0,1,31.0
2024-03-15,4,3,2024,0,0,1.0,,27.0,0,A+,2.0,15.0,0.0,0.0,0,0.0,1,29.0
2024-03-15,4,3,2024,0,0,1.0,24.0,27.0,0,A-,5.0,21.0,0.0,0.0,0,,1,25.0
2024-03-15,4,3,2024,0,0,1.0,24.0,27.0,0,AB+,3.0,16.0,0.0,0.0,0,0.0,1,31.0
2024-03-15,4,3,2024,0,0,1.0,24.0,27.0,0,AB-,1.0,16.0,0.0,0.0,0,,1,20.0
2024-03-15,4,3,2024,0,0,1.0,24.0,27.0,0,B+,2.0,20.0,0.0,0.0,0,0.0,1,38.0
2024-03-15,4,3,2024,0,0,1.0,24.0,27.0,0,B-,2.0,20.0,0.0,0.0,0,0.0,1,35.0
2024-03-15,4,3,2024,0,0,1.0,,27.0,0,O+,4.0,25.0,0.0,,0,0.0,1,26.0
2024-03-15,4,3,2024,0,0,1.0,24.0,27.0,0,O-,5.0,31.0,0.0,0.0,0,0.0,1,50.0
2024-03-16,5,3,2024,1,0,1.0,57.0,2.0,2,A+,1.0,29.0,0.0,0.0,0,0.0,1,11.0
2024-03-16,5,3,2024,1,0,1.0,57.0,2.0,2,A-,1.0,25.0,0.0,,0,0.0,1,13.0
2024-03-16,5,3,2024,1,0,1.0,57.0,2.0,2,AB+,0.0,31.0,0.0,0.0,0,0.0,1,15.0
2024-03-16,5,3,2024,1,0,1.0,57.0,2.0,2,AB-,0.0,20.0,0.0,0.0,0,0.0,1,14.0
2024-03-16,5,3,2024,1,0,1.0,57.0,2.0,2,B+,1.0,38.0,0.0,0.0,0,0.0,1,17.0
2024-03-16,5,3,2024,1,0,1.0,57.0,2.0,2,B-,,35.0,0.0,0.0,0,0.0,1,19.0
2024-03-16,5,3,2024,1,0,1.0,57.0,2.0,2,O+,7.0,26.0,0.0,0.0,0,0.0,1,20.0
2024-03-16,5,3,2024,1,0,1.0,57.0,2.0,2,O-,2.0,50.0,0.0,0.0,0,0.0,1,21.0
2024-03-17,6,3,2024,1,0,1.0,77.0,2.0,0,A+,2.0,11.0,0.0,0.0,0,0.0,1,25.0
2024-03-17,6,3,2024,1,0,1.0,77.0,2.0,0,A-,1.0,13.0,0.0,0.0,0,0.0,1,37.0
2024-03-17,6,3,2024,1,0,1.0,77.0,2.0,0,AB+,0.0,15.0,0.0,0.0,0,0.0,1,32.0
2024-03-17,6,3,2024,1,0,1.0,77.0,2.0,0,AB-,1.0,14.0,0.0,0.0,0,0.0,1,32.0
2024-03-17,6,3,2024,1,0,1.0,77.0,2.0,0,B+,0.0,17.0,0.0,0.0,0,0.0,1,33.0
2024-03-17,6,3,2024,1,0,1.0,77.0,2.0,0,B-,1.0,19.0,0.0,0.0,0,0.0,1,30.0
2024-03-17,6,3,2024,1,0,1.0,77.0,2.0,0,O+,2.0,20.0,0.0,0.0,0,0.0,1,32.0
2024-03-17,6,3,2024,1,0,1.0,77.0,2.0,0,O-,,21.0,0.0,,0,0.0,1,35.0
2024-03-18,0,3,2024,0,0,1.0,35.0,,1,A+,3.0,25.0,0.0,0.0,0,0.0,1,27.0
2024-03-18,0,3,2024,0,0,1.0,35.0,31.0,1,A-,2.0,37.0,0.0,0.0,0,0.0,1,29.0
2024-03-18,0,3,2024,0,0,1.0,35.0,31.0,1,AB+,1.0,32.0,0.0,0.0,0,0.0,1,22.0
2024-03-18,0,3,2024,0,0,1.0,35.0,31.0,1,AB-,1.0,32.0,,0.0,0,0.0,1,24.0
2024-03-18,0,3,2024,0,0,1.0,35.0,,1,B+,3.0,,0.0,0.0,0,0.0,1,32.0
2024-03-18,0,3,2024,0,0,1.0,35.0,31.0,1,B-,,30.0,0.0,0.0,0,0.0,1,29.0
2024-03-18,0,3,2024,0,0,1.0,35.0,31.0,1,O+,8.0,32.0,0.0,0.0,0,0.0,1,24.0
2024-03-18,0,3,2024,0,0,1.0,35.0,31.0,1,O-,10.0,35.0,0.0,0.0,0,0.0,1,36.0
2024-03-19,1,3,2024,0,0,1.0,38.0,32.0,1,A+,6.0,27.0,0.0,0.0,0,0.0,1,16.0
2024-03-19,1,3,2024,0,0,1.0,38.0,32.0,1,A-,5.0,29.0,0.0,0.0,0,0.0,1,22.0
2024-03-19,1,3,2024,0,0,1.0,38.0,32.0,1,AB+,2.0,22.0,0.0,0.0,0,0.0,1,27.0
2024-03-19,1,3,2024,0,0,1.0,38.0,32.0,1,AB-,3.0,24.0,0.0,0.0,0,0.0,1,39.0
2024-03-19,1,3,2024,0,0,1.0,38.0,32.0,1,B+,,32.0,0.0,0.0,0,0.0,1,19.0
2024-03-19,1,3,2024,0,0,1.0,,32.0,1,B-,8.0,29.0,0.0,0.0,0,0.0,1,16.0
2024-03-19,1,3,2024,0,0,1.0,38.0,32.0,1,O+,8.0,24.0,0.0,0.0,0,0.0,1,29.0
2024-03-19,1,3,2024,0,0,1.0,38.0,32.0,1,O-,12.0,36.0,0.0,0.0,0,0.0,1,24.0
2024-03-20,2,3,2024,0,0,1.0,23.0,22.0,1,A+,3.0,16.0,0.0,0.0,0,0.0,1,16.0
2024-03-20,2,3,2024,0,0,1.0,23.0,22.0,1,A-,3.0,22.0,0.0,0.0,0,0.0,1,20.0
2024-03-20,2,3,2024,0,0,1.0,23.0,22.0,1,AB+,2.0,27.0,0.0,0.0,0,0.0,1,15.0
2024-03-20,2,3,2024,0,0,1.0,23.0,,1,AB-,2.0,39.0,0.0,0.0,0,0.0,1,14.0
2024-03-20,2,3,2024,0,0,1.0,23.0,22.0,1,B+,4.0,19.0,0.0,0.0,0,0.0,1,18.0
2024-03-20,2,3,2024,0,0,1.0,23.0,22.0,1,B-,0.0,16.0,0.0,0.0,0,0.0,1,13.0
2024-03-20,2,3,2024,0,0,1.0,23.0,22.0,1,O+,3.0,29.0,0.0,0.0,0,0.0,1,21.0
2024-03-20,2,3,2024,0,0,1.0,23.0,22.0,1,O-,4.0,24.0,0.0,0.0,0,0.0,1,24.0
2024-03-21,3,3,2024,0,0,1.0,22.0,27.0,0,A+,0.0,16.0,0.0,0.0,0,0.0,1,24.0
2024-03-21,3,3,2024,0,0,1.0,22.0,27.0,0,A-,1.0,20.0,0.0,0.0,0,0.0,1,21.0
2024-03-21,3,3,2024,0,0,1.0,22.0,27.0,0,AB+,3.0,15.0,0.0,0.0,0,0.0,1,16.0
2024-03-21,3,3,2024,0,0,1.0,22.0,27.0,0,AB-,7.0,14.0,,0.0,0,0.0,1,18.0
2024-03-21,3,3,2024,0,0,1.0,22.0,27.0,0,B+,2.0,18.0,0.0,0.0,0,0.0,1,22.0
2024-03-21,3,3,2024,0,0,1.0,22.0,27.0,0,B-,5.0,13.0,0.0,0.0,0,0.0,1,17.0
2024-03-21,3,3,2024,0,0,1.0,22.0,27.0,0,O+,2.0,21.0,0.0,0.0,0,0.0,1,25.0
2024-03-21,3,3,2024,0,0,1.0,22.0,27.0,0,O-,10.0,24.0,0.0,0.0,0,0.0,1,26.0
2024-03-22,4,3,2024,0,0,1.0,36.0,33.0,0,A+,3.0,24.0,0.0,0.0,0,0.0,1,25.0
2024-03-22,4,3,2024,0,0,1.0,36.0,33.0,0,A-,1.0,21.0,0.0,0.0,0,0.0,1,21.0
2024-03-22,4,3,2024,0,0,1.0,36.0,33.0,0,AB+,3.0,,0.0,0.0,0,0.0,1,28.0
2024-03-22,4,3,2024,0,0,1.0,36.0,33.0,0,AB-,3.0,18.0,0.0,0.0,0,0.0,1,22.0
2024-03-22,4,3,2024,0,0,1.0,36.0,33.0,0,B+,0.0,22.0,0.0,0.0,0,0.0,1,21.0
2024-03-22,4,3,2024,0,0,1.0,36.0,33.0,0,B-,3.0,17.0,0.0,0.0,0,0.0,1,18.0
2024-03-22,4,3,2024,0,0,1.0,36.0,33.0,0,O+,5.0,25.0,0.0,0.0,0,0.0,1,29.0
2024-03-22,4,3,2024,0,0,1.0,36.0,,0,O-,8.0,26.0,0.0,0.0,0,0.0,1,32.0
2024-03-23,5,3,2024,1,0,1.0,62.0,3.0,1,A+,3.0,25.0,0.0,0.0,0,0.0,1,45.0
2024-03-23,5,3,2024,1,0,1.0,62.0,3.0,1,A-,2.0,21.0,0.0,0.0,0,0.0,1,35.0
2024-03-23,5,3,2024,1,0,1.0,62.0,3.0,1,AB+,4.0,28.0,0.0,0.0,0,0.0,1,35.0
2024-03-23,5,3,2024,1,0,1.0,62.0,3.0,1,AB-,2.0,22.0,0.0,0.0,0,0.0,1,50.0
2024-03-23,5,3,2024,1,0,1.0,62.0,3.0,1,B+,0.0,21.0,0.0,0.0,0,0.0,1,37.0
2024-03-23,5,3,2024,1,0,1.0,62.0,3.0,1,B-,1.0,18.0,0.0,0.0,0,0.0,1,50.0
2024-03-23,5,3,2024,1,0,1.0,62.0,3.0,1,O+,3.0,29.0,0.0,,0,0.0,1,36.0
2024-03-23,5,3,2024,1,0,1.0,62.0,3.0,1,O-,2.0,32.0,0.0,0.0,0,0.0,1,47.0
2024-03-24,6,3,2024,1,0,1.0,52.0,4.0,3,A+,,45.0,0.0,0.0,0,0.0,1,17.0
2024-03-24,6,3,2024,1,0,1.0,52.0,4.0,3,A-,1.0,35.0,0.0,0.0,0,0.0,1,16.0
2024-03-24,6,3,2024,1,0,1.0,52.0,4.0,3,AB+,2.0,35.0,0.0,0.0,0,0.0,1,27.0
2024-03-24,6,3,2024,1,0,1.0,52.0,4.0,3,AB-,2.0,50.0,0.0,0.0,0,0.0,1,13.0
2024-03-24,6,3,2024,1,0,1.0,52.0,4.0,3,B+,2.0,37.0,0.0,0.0,0,0.0,1,15.0
2024-03-24,6,3,2024,1,0,1.0,52.0,4.0,3,B-,1.0,50.0,0.0,0.0,0,0.0,1,21.0
2024-03-24,6,3,2024,1,0,1.0,52.0,,3,O+,3.0,,0.0,0.0,0,0.0,1,24.0
2024-03-24,6,3,2024,1,0,1.0,52.0,4.0,3,O-,2.0,47.0,0.0,0.0,0,0.0,1,24.0
2024-03-25,0,3,2024,0,0,1.0,,22.0,0,A+,1.0,17.0,0.0,0.0,0,0.0,1,17.0
2024-03-25,0,3,2024,0,0,1.0,47.0,22.0,0,A-,2.0,16.0,0.0,0.0,0,0.0,1,20.0
2024-03-25,0,3,2024,0,0,1.0,47.0,22.0,0,AB+,4.0,27.0,0.0,0.0,0,0.0,1,11.0
2024-03-25,0,3,2024,0,0,1.0,47.0,22.0,0,AB-,1.0,13.0,0.0,0.0,0,0.0,1,21.0
2024-03-25,0,3,2024,0,0,1.0,47.0,22.0,0,B+,1.0,15.0,0.0,0.0,0,0.0,1,18.0
2024-03-25,0,3,2024,0,0,1.0,47.0,22.0,0,B-,5.0,21.0,0.0,0.0,0,0.0,1,17.0
2024-03-25,0,3,2024,0,0,1.0,47.0,22.0,0,O+,4.0,24.0,0.0,0.0,0,0.0,1,21.0
2024-03-25,0,3,2024,0,0,1.0,47.0,22.0,0,O-,8.0,24.0,0.0,0.0,0,0.0,1,23.0
2024-03-26,1,3,2024,0,0,1.0,49.0,16.0,0,A+,,17.0,0.0,0.0,0,0.0,1,15.0
2024-03-26,1,3,2024,0,0,1.0,49.0,16.0,0,A-,2.0,20.0,0.0,0.0,0,0.0,1,19.0
2024-03-26,1,3,2024,0,0,1.0,49.0,16.0,0,AB+,3.0,11.0,0.0,0.0,0,0.0,1,22.0
2024-03-26,1,3,2024,0,0,1.0,49.0,16.0,0,AB-,3.0,21.0,0.0,0.0,0,0.0,1,15.0
2024-03-26,1,3,2024,0,0,1.0,,16.0,0,B+,,,0.0,0.0,0,0.0,1,20.0
2024-03-26,1,3,2024,0,0,1.0,49.0,16.0,0,B-,3.0,17.0,0.0,0.0,0,0.0,1,16.0
